序号,股票代码,股票简称,每股收益,营业总收入-营业总收入,营业总收入-同比增长,营业总收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期
156,300148,天舟文化,-0.07,447886635.37,-26.071564675,299.2573,-59826211.89,81.83,-174.3369,1.165596983895,-5.86,0.086182197131,31.6090543298,游戏,2025-04-24
157,300137,ST先河,-0.23,966447597.78,-4.1347497836,32.746,-123683505.22,8.31,-4219.1615,3.314262622311,-6.72,0.018439148011,40.3629012174,环保行业,2025-04-24
158,300131,英唐智控,0.05,4958213756.29,-4.072251694,0.6051,54876213.52,-4.55,122.967,1.50064354517,2.7,0.111941917028,7.5468382612,消费电子,2025-04-24
159,300125,ST聆达,-0.99,838900167.67,-47.4883906292,-73.5369,-261992536.94,-1447.69,-2426.381,1.539749700107,-48.68,0.318452314732,12.1609493217,光伏设备,2025-04-24
160,300044,赛为智能,-0.2088,448173325.71,16.0404278625,-13.1391,-160773659.22,29.01,-2560.992,0.830946718383,-22.57,-0.031868643935,31.2618732559,互联网服务,2025-04-24
161,300040,九洲集团,0.16,1213212736.42,-8.8876722361,43.8174,94214931.85,-36.19,40.3999,4.795810791082,3.29,1.077538517294,29.828314245,电网设备,2025-04-24
162,300035,中科电气,0.0577,4907513954.71,-6.6435800847,7.582,41706203.37,-88.55,42.6992,6.490020408144,0.86,1.350232267233,15.4039813349,非金属材料,2025-04-24
163,300034,钢研高纳,0.4152,3408090034.18,18.3659798451,3.7139,319127501.65,-5.17,3.3656,4.328936721042,9.8,0.6782352424,29.2230120432,有色金属,2025-04-24
164,200530,冰山B,0.06,4815941467.7,66.4638595541,-4.7654,49375900.83,163.59,-255.5562,3.614170274339,1.63,-0.028985181715,16.8262844336,通用设备,2025-04-24
165,003027,同兴科技,0.19,775192044.84,-17.3805372679,29.8368,25543725.72,-78.69,78.0055,12.844611592656,1.51,0.624566850275,22.1851639016,环保行业,2025-04-24
166,002984,森麒麟,1.44,7841791899.03,24.6274800991,-4.7933,1368509094.38,70.88,-3.1096,15.389533062982,16.41,3.181098647965,24.884131514,橡胶制品,2025-04-24
167,002941,新疆交建,0.52,8092032547.8,2.3664155298,-10.4914,333820446.47,-5.05,38.0897,4.978945259748,10.87,-0.943108585339,8.7992535169,工程建设,2025-04-24
168,002901,大博医疗,0.14,1533121281.8,6.9048293959,8.4858,58960614.43,-36.28,-1026.7477,7.387284767689,1.95,0.178475218991,67.8929882852,医疗器械,2025-04-24
169,002891,中宠股份,0.7978,3747202108.57,15.3699106204,3.76,233163768.75,120.12,-29.961,7.591624422394,10.88,1.519903111457,26.2766850739,农牧饲渔,2025-04-24
170,002858,力盛体育,-1.1982,405166242.38,56.8573946363,37.6557,-192915901.54,-149.07,-2160.9066,3.577169183513,-30.14,0.050615080037,21.8864721945,文化传媒,2025-04-24
171,002855,捷荣技术,-0.48,1767416728.96,-34.4891682438,-10.2028,-119234453.23,5.0494360911,-877.4174,3.678434115259,-12.36,-0.072173077595,14.3859905999,消费电子,2025-04-24
172,002841,视源股份,1.97,20172636290.28,-3.8952761209,-32.0284,1370001016.36,-33.89,-32.748,17.787639307777,11.19,1.59132687101,25.0189887272,消费电子,2025-04-24
173,002835,同为股份,0.69,1085423111.24,11.8209114995,23.1412,150594709.98,37.5,63.1564,4.747763953802,15.32,1.215343166641,39.9449228849,计算机设备,2025-04-24
174,002833,弘亚数控,1.39,2682651902.05,26.0949175529,-11.2113,590017391.79,29.75,-34.7887,6.039439677238,21.91,1.654951060333,33.0716257101,专用设备,2025-04-24
175,002808,ST恒久,-0.121,154419554.2,-6.8891154548,28.661,-32607275.17,-48.83,73.9319,1.276926033817,-9.11,-0.018780886012,12.694556581,光学光电子,2025-04-24
176,002778,中晟高科,-1.24,617029920.27,-14.4957443641,-43.5082,-154617761.86,-336.95,-572.8169,3.391528396283,-30.9,-0.305322804206,10.0726829913,石油行业,2025-04-24
177,002741,光华科技,-1.08,2699461878.86,-18.2558215254,-4.3822,-430712868.12,-468.55,-137.2024,3.372969791124,-27.62,0.317041454867,2.2139083081,电子化学品,2025-04-24
178,002730,电光科技,0.33,1373536850.06,11.6845267628,19.6197,119612934.55,32.76,5.3683,4.309946994072,7.87,0.328056809729,41.3121193359,专用设备,2025-04-24
179,002700,新疆浩源,0.24,667409699.88,14.4635467059,11.414,99113956.29,27.11,-80.9723,1.852791709633,13.18,0.459089173374,26.6781621112,燃气,2025-04-24
180,002686,亿利达,0.0364,1599986777.22,-16.1502037964,-3.2195,20606776.99,-46.04,-226.6817,2.843702441368,1.28,0.230493595115,23.3385878356,通用设备,2025-04-24
181,002681,奋达科技,0.03,2890850426.64,0.5795375037,-36.9,44651424.61,-57.56,-247.3473,1.24548498258,2.03,0.129228639738,21.7198568675,消费电子,2025-04-24
182,002673,西部证券,0.2608,6894312207.0,29.8747899303,-34.5375,1165704235.19,170.76,78.2182,6.252142422932,4.24,0.056092972962,,证券,2025-04-24
183,002666,德联集团,0.06,5693800704.61,16.6306283908,9.5069,44068460.32,6.35,-158.1299,4.512216738725,1.31,0.241427065336,9.8640067596,化学制品,2025-04-24
184,002641,公元股份,0.3,7471335837.57,-6.3547076731,3.7881,362904414.76,362.52,-21.4909,4.373612592825,6.97,0.869688497617,22.1727720486,装修建材,2025-04-24
185,002601,龙佰集团,1.38,26793893967.85,10.9241509937,-7.2771,3226436981.81,-5.64,23.2348,9.427754146536,14.56,1.427601257312,26.663539687,化学原料,2025-04-24
186,002589,瑞康医药,0.0135,8034367997.33,-34.7397714673,-4.7318,20317689.35,101.11,109.5882,3.620492990934,0.38,0.054805687638,10.293680886,医药商业,2025-04-24
187,002582,好想你,-0.12,1728222464.78,23.4012104972,63.281,-51891864.74,72.6,51.0881,9.110949415831,-1.25,0.953640587139,25.7361628334,食品饮料,2025-04-24
188,002581,未名医药,-0.5039,429790105.06,20.3622321896,-29.2121,-332458291.49,-2164.66,-533.8912,3.135298100943,-14.98,-0.055334599156,80.596385436,生物制品,2025-04-24
189,002579,中京电子,-0.22,2623767004.69,-14.0964649065,9.5561,-137210999.58,23.33,-24.6874,4.066619884325,-5.31,0.528485477,11.0757707159,电子元件,2025-04-24
190,002564,天沃科技,1.4,3770685704.34,5.013370949,-6.3929,1198341941.25,146.43,1006.665,0.133049364615,,0.338751619431,13.9723329058,专业服务,2025-04-24
191,002560,通达股份,0.16,5573211742.14,1.2580458689,24.3975,82636688.0,-32.37,-240.7845,4.893032499726,3.27,0.159918944608,9.2042539881,电网设备,2025-04-24
192,002557,洽洽食品,1.584,6805627279.13,-1.1293593477,29.8247,802739260.75,-17.77,24.5306,10.698625125674,14.76,0.826973674384,26.7538274543,食品饮料,2025-04-24
193,002524,光正眼科,0.02,1074903561.82,40.062690482,-11.5386,9255045.17,111.83,-122.4336,0.546864268075,3.33,0.075112841555,35.0697834112,医疗服务,2025-04-24
194,002457,青龙管业,0.07,2061272331.45,-19.9205816334,106.4151,24871572.79,-85.21,592.9722,6.786330901484,1.09,0.961000387144,29.9927776772,装修建材,2025-04-24
195,002452,长高电新,0.279,1493382897.55,22.1181403124,3.8275,173076512.15,198.57,-88.5039,3.6421452768,7.95,0.407752480028,34.4446427647,电网设备,2025-04-24
196,002426,胜利精密,-0.2746,3451617874.01,-16.2802422393,12.234,-928174363.09,-273.36,-1468.2965,0.983492349411,-24.22,0.080515362042,4.6693769181,通用设备,2025-04-24
197,002422,科伦药业,1.69,21453929237.0,12.6887584859,14.0075,2456112045.0,44.03,-12.1792,13.009219929856,14.07,3.560175069231,52.4304640178,化学制药,2025-04-24
198,002407,多氟多,0.46,11937564553.28,-3.402179503,-10.4981,511056268.03,-73.83,-75.6876,7.842277102301,6.79,0.276565647672,16.0119522521,化学制品,2025-04-24
199,002377,国创高新,-0.16,824424748.14,-62.5388831988,-53.5747,-147147060.18,72.76,-87.5671,0.575490930561,-27.71,-0.000423276812,7.3019558566,化学制品,2025-04-24
200,002366,融发核电,0.098,744831875.11,46.7717847925,50.7882,203965041.23,-49.38,1197.1313,2.234989614456,4.2,-0.360673514239,21.8782472939,电源设备,2025-04-24
201,002346,柘中股份,0.68,1122937947.79,54.7571346823,328.6978,297236258.83,-34.04,462.7222,6.61299244578,10.56,-0.017103358897,19.5487725454,电网设备,2025-04-24
202,002332,仙琚制药,0.57,4123418584.19,-5.8542766195,-20.8498,563083493.15,-24.86,-46.1223,5.849264827848,10.06,0.601980822322,52.8758895248,化学制药,2025-04-24
203,002281,光迅科技,0.83,6060944999.12,-12.3112104854,14.6932,619075054.45,1.8,16.7597,10.622964597536,8.0,1.322291422938,22.5939892757,通信设备,2025-04-24
204,002265,建设工业,0.29,4255954513.46,0.0017612954,10.7753,291085575.15,27.33,376.6507,3.253355472513,10.38,0.593049365203,14.2206971516,汽车零部件,2025-04-24
205,002246,北化股份,0.1,2159222659.05,-15.6113537556,33.088,55514623.63,-40.48,240.7169,5.247005521111,1.94,-0.209256028918,21.3913650445,化学制品,2025-04-24
206,002211,宏达新材,-0.0679,234834588.1,-35.59251851,-3.7791,-29362241.92,-174.15,-248.3386,0.146283920192,-37.67,-0.030142332503,5.8067581144,化学制品,2025-04-24
207,002169,智光电气,-0.2038,2734098830.07,16.2476392905,42.3243,-156910726.54,-471.13,-748.5848,3.910829893747,-4.92,0.086908996476,17.2848998647,电网设备,2025-04-24
208,002116,中国海诚,0.72,6652189061.01,16.3045544498,63.499,310339571.09,50.23,61.1529,4.934930626329,16.28,-0.507849634328,14.5607633506,工程咨询服务,2025-04-24
209,002109,兴化股份,-0.3621,3692231292.72,13.333466854,-25.5151,-412180905.7,-206.4,-398.9027,4.332344643837,-8.08,0.350643194673,-2.3146181245,化学原料,2025-04-24
210,002023,海特高新,0.0632,1053438643.98,15.8066629652,40.9649,46836253.04,263.21,186.3532,5.7415578995,1.11,0.456372961426,36.4703007257,航天航空,2025-04-24
211,002016,世荣兆业,0.2505,1548126388.0,86.2293823126,-50.8557,202647271.94,43.12,-130.9765,5.916357214879,4.32,-0.363892880045,40.3967435564,房地产开发,2025-04-24
212,001360,南矿集团,0.52,918727435.02,6.3758039445,8.4805,96651427.85,-19.95,-29.8037,6.835283982598,8.82,-0.386022945098,32.6471134971,专用设备,2025-04-24
213,001306,夏厦精密,1.5,527789367.22,1.9695908436,22.3572,71740363.64,-18.44,0.503,21.09919168871,12.27,1.120073792419,29.3845331513,通用设备,2025-04-24
214,001296,长江材料,0.91,1007596788.75,6.4554359722,63.322,135806984.74,88.83,33.5875,15.861364946537,8.32,0.35133056757,25.0717823033,非金属材料,2025-04-24
215,001260,坤泰股份,0.43,490475274.26,9.1268453862,15.4115,47889578.05,-25.52,-25.3167,6.702565677739,6.73,-0.152421699391,28.7283793709,汽车零部件,2025-04-24
216,001223,欧克科技,1.7086,332301707.73,-35.7129008337,-64.906,113932319.36,-37.82,-88.7779,28.269766696611,6.23,-1.053228015597,31.1734201361,专用设备,2025-04-24
217,001212,中旗新材,0.67,690241229.11,5.1371254781,-21.5093,79443719.9,-7.74,-58.9365,12.567898476442,5.02,0.297334437986,19.9337837393,装修装饰,2025-04-24
218,001209,洪兴股份,0.66,1596514162.36,20.2240035738,60.3626,87144281.6,681.54,-38.466,9.639880109535,6.97,0.348168407025,34.9272788909,纺织服装,2025-04-24
219,000950,重药控股,0.36,78397353967.2,15.5808605504,23.0162,624633425.61,-31.22,3374.1961,6.489779644345,5.7,0.29425921662,7.9932587109,医药商业,2025-04-24
220,000937,冀中能源,1.3993,24329543689.17,-32.4861248925,-29.0874,4944338825.88,10.83,87.3395,6.37092211282,22.66,1.299084399235,36.767658927,煤炭行业,2025-04-24
221,000928,中钢国际,0.578,26377055477.16,40.919306746,42.573,761483210.71,20.58,82.1944,5.487150305267,11.07,0.953645556735,8.7912559072,工程咨询服务,2025-04-24
222,000925,众合科技,0.11,2324996599.54,-9.164272195,61.9825,57546569.61,1.98,626.3755,5.090631343597,2.05,0.247130397837,29.2179222681,交运设备,2025-04-24
223,000906,浙商中拓,0.9,203064502062.97,4.8861127699,-4.9725,682907575.9,-31.83,150.7665,6.603890984603,14.25,-2.085872948487,1.5936031346,物流行业,2025-04-24
224,000893,亚钾国际,1.3486,3897597332.18,12.4485269204,15.7972,1235153163.73,-39.12,-13.4065,12.087130904458,11.64,2.002772427614,58.7152447652,化肥行业,2025-04-24
225,000852,石化机械,0.0977,8398011729.95,8.3347011647,21.9329,91960066.76,76.59,-82.0664,3.125679214619,3.1,0.718114752983,15.8320524201,专用设备,2025-04-24
226,000848,承德露露,0.61,2954638663.07,9.7553999883,69.9108,638126055.28,6.02,51.4876,2.93451524349,22.02,0.596095424766,41.4551588111,食品饮料,2025-04-24
227,000796,凯撒旅业,0.3788,582070643.36,89.9019235529,-61.1546,607442126.69,158.68,815.3971,0.640653981635,-88.99,0.244621189737,21.0434981917,旅游酒店,2025-04-24
228,000779,甘咨询,0.6632,2389105028.44,-5.1953978065,33.7632,254430652.09,12.39,14.2004,7.761769874339,9.01,0.215114065955,32.9765610662,工程咨询服务,2025-04-24
229,000758,中色股份,0.1824,9361375508.97,26.9785215147,53.4413,359126548.63,144.7,37.4759,2.632793988585,7.13,1.265097455964,17.3351338519,有色金属,2025-04-24
230,000733,振华科技,5.1277,7789286189.22,7.1890759947,2.5125,2682093963.01,12.57,18.0869,25.983194449413,23.57,2.230723261163,59.3420246049,电子元件,2025-04-24
231,000717,中南股份,0.0202,39014157858.5,-0.8636485126,-8.2865,49025435.89,103.82,242.4768,3.759807369598,0.53,0.555803698279,2.2610707894,钢铁行业,2025-04-24
232,000703,恒逸石化,0.13,136148114082.34,-10.4584887256,-6.9699,435458340.57,140.34,76.0011,6.560321246256,1.74,1.236077871994,3.7590534646,化纤行业,2025-04-24
233,000698,沈阳化工,-0.56,5281892618.94,-11.0993979012,16.4582,-458244969.3,73.32,-131.8217,1.882129622116,-25.88,-0.063002934293,3.1545811754,石油行业,2025-04-24
234,000681,视觉中国,0.2078,780829818.58,11.9417620875,1.4888,145594129.92,48.14,-27.1768,4.949545091315,4.24,0.255729864357,51.2381527472,文化传媒,2025-04-24
235,000652,泰达股份,0.1239,21067935417.73,4.0319971632,81.3464,182838149.83,2.62,23.554,3.839411097392,3.31,0.381493338247,6.2606973928,综合行业,2025-04-24
236,000600,建投能源,0.105,19583001400.39,6.9768716106,31.1001,188626276.07,56.82,-141.8925,5.801098993761,1.85,1.200991737537,11.9496076842,电力行业,2025-04-24
237,000591,太阳能,0.4038,9540404214.99,3.2915427437,28.3758,1578655966.45,13.75,-76.5634,5.872615252746,7.07,0.608152049562,34.299037633,电力行业,2025-04-24
238,000530,冰山冷热,0.06,4815941467.7,66.4638595541,-4.7654,49375900.83,163.59,-255.5562,3.614170274339,1.63,-0.028985181715,16.8262844336,通用设备,2025-04-24
239,000519,中兵红箭,0.5948,6115915153.49,-8.9025039246,184.2628,828330287.82,1.08,522.3708,7.561036359859,8.17,0.168583947254,32.2290501016,专用设备,2025-04-24
240,000514,渝开发,0.1253,1329659341.22,48.4727536806,1577.393,105730824.17,-35.03,21651.7055,4.443331325972,2.85,-0.225126988305,36.606150153,房地产开发,2025-04-24
241,000410,沈阳机床,0.0168,1501401473.96,-10.1112308443,18.0071,34756961.87,34.95,961.4815,0.505820701462,3.38,0.071703864724,6.1185948424,通用设备,2025-04-24
242,000403,派林生物,0.84,2328723280.44,-3.1791748257,43.2853,612111043.76,4.25,56.1883,10.134573183615,8.58,0.926337899469,51.4807776231,生物制品,2025-04-24
243,000151,中成股份,-0.7785,3067328627.17,-27.3492291765,20.8329,-262659022.14,20.97,-1191.8488,1.96661739284,-40.37,1.776856467079,-6.0898129377,贸易行业,2025-04-24
244,000088,盐田港,0.26,893206853.49,11.9854679641,-13.4411,1108328112.53,134.88,232.2604,3.103394040657,8.67,0.110177695441,29.2720144274,航运港口,2025-04-24
245,900932,陆家B股,0.2976,11005931614.38,-6.3699092009,169.1254,1432364054.55,4.47,194.1365,4.69737172337,5.47,2.364577779378,59.7033570111,房地产开发,2025-04-23
246,874533,恒业微晶,0.96,446391249.54,8.5616002435,,60861137.04,-23.6242299603,,9.83,14.89,0.908305828318,27.6829881315,,2025-04-23
247,874501,富杰德,1.89,455977929.45,44.4887926599,,94544476.16,28.2136636333,,4.27,52.29,1.3986831568,37.7751982136,,2025-04-23
248,874491,元亨科技,1.36,416049063.34,-1.116637249,,71147136.56,5.8735607201,,5.07,28.19,1.70469397951,39.169538427,,2025-04-23
249,874468,晨光电机,1.66,712305402.58,43.9127140397,,99331118.46,70.4587188088,,6.09,31.09,2.609059674167,22.8291115666,,2025-04-23
250,874413,中陶股份,0.09,188927723.98,-35.0751980409,,4935050.93,-86.69,,2.75,2.8,0.401713295137,28.8446816761,,2025-04-23
251,874391,金钛股份,0.61,1684306308.82,23.0562443781,19.7603,128186417.88,129.7968810234,144.8512,5.32,12.19,-1.501326082476,14.1034833686,,2025-04-23
252,874388,德美高科,0.71,101443216.24,18.4933641294,,7457556.36,169.7840911136,,9.87,7.4,0.5256245109,29.0618726542,,2025-04-23
253,874379,舒友仪器,2.31,202588906.1,7.2376815821,-7.1034,69151721.92,16.0443738239,-12.0006,10.07,25.37,2.716792212333,55.2191967979,,2025-04-23
254,874353,海宝股份,1.05,224568176.83,-0.7127916048,,52377176.7,6.28,,2.63,49.66,1.9983953222,41.3451274622,,2025-04-23
255,874315,矩一建管,1.13,75956203.53,3.9956201071,,19915928.56,33.38,,4.28,30.35,0.222853232426,52.2418481649,,2025-04-23
256,874288,晶易医药,1.35,483561283.67,38.4093556315,,86057844.3,26.9516751939,,8.24,17.95,2.120674978805,44.5942391238,,2025-04-23
257,874283,鑫诺特材,0.07,161108785.42,2.8720428953,,1863536.49,-64.83,,4.45,1.7,0.413082089498,20.5075709893,,2025-04-23
258,874273,慕林智造,0.22,520714761.83,34.4653215952,,17001109.31,-7.1983409094,,2.817,9.3,0.395134807043,21.2469550702,,2025-04-23
259,874261,彤禄答,1.08,1877252855.35,2.5796434548,,32394326.93,-35.2,,8.59,13.4,2.472001247333,9.6656389768,,2025-04-23
260,874257,泰昆蛋白,0.56,3563568687.04,0.6485486633,-24.8107,85627852.76,-8.63,-115.054,2.59,21.15,3.28862897375,5.1339178006,,2025-04-23
261,874256,智慧动锂,0.49,310293758.65,-18.0176830682,,5187787.99,-76.42,,4.8,11.16,2.294820844762,11.5300861918,,2025-04-23
262,874248,天润控制,0.77,222475654.76,3.8841749917,8.6338,34797604.19,22.94,-49.1526,9.55,26.04,0.646895063333,30.352543393,,2025-04-23
263,874245,慧影医疗,-1.37,42627926.68,0.4711480597,,-40997207.05,45.92,,1.56,-63.77,-0.913566954667,67.4796805764,,2025-04-23
264,874234,旭泉电机,0.81,84337442.71,-12.1729017386,,9681343.64,-33.85,,7.84,10.9,1.811707214167,33.5159882393,,2025-04-23
265,874196,汉通鑫宇,0.54,137705676.61,-3.683249931,,15784449.95,-18.14,,5.43,10.08,-0.504995051501,27.5965323765,,2025-04-23
266,874193,信展通,0.35,254650922.9,3.935217747,,18421771.27,-52.64,,9.07,3.97,0.918778633726,19.0505007787,,2025-04-23
267,874152,巨鼎医疗,0.73,729511664.73,8.5346714238,,40849579.44,70.8,,5.71,14.46,2.416913485243,35.6336402539,,2025-04-23
268,874120,康居人,1.69,472720322.98,76.0142688886,,50543364.75,305.19,,6.44,65.28,1.629052443125,30.037805503,,2025-04-23
269,874112,正康新材,1.75,268734641.94,-2.2247101644,,35314083.01,-25.46,,5.91,34.78,1.185254538652,28.7488857381,,2025-04-23
270,874100,乐能光伏,1.04,767944172.49,-31.3103290438,-12.0997,13695633.53,-63.62,-576.6561,2.54,13.96,7.058473907576,10.5383369611,,2025-04-23
271,874071,英轩实业,0.84,5891454608.77,-33.9117246219,,408493641.32,-86.06,,3.13,9.38,2.201058445196,11.3997328755,,2025-04-23
272,874033,金仕达,0.43,142707704.44,34.7431002311,,14309199.23,1477.99,,1.54,32.89,0.254557849394,26.3381981285,,2025-04-23
273,873995,海纳股份,0.24,333210729.21,-8.3486860375,,24429281.41,-57.42,,4.21,6.0,0.288842132366,30.3943216055,,2025-04-23
274,873970,大友嘉能,0.37,426707583.22,4.1697997666,,34957634.47,26.3245885108,,2.8,14.04,0.334261884699,11.6875903971,,2025-04-23
275,873966,诺德电子,0.6617,268028925.55,10.9844326833,,20346254.6,-7.19,,5.75,10.91,0.483212611382,21.507925039,,2025-04-23
276,873943,昌发展,0.07,524796128.99,19.6931489138,-27.4061,45691414.08,54.27,22.7026,2.85,2.48,0.461735211675,41.9886564739,,2025-04-23
