序号,股票代码,股票简称,每股收益,营业总收入-营业总收入,营业总收入-同比增长,营业总收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期
1857,300686,智动力,-0.5959,1541934525,11.20948072,-0.7994,-154993929.2,39.02,-260.3725,3.972279894,-13.83,0.551718412,8.278953334,消费电子,2025/4/21
1858,300683,海特生物,-0.53,648974124,7.752122467,19.0042,-69348658.66,42.6,-74.3734,18.27267252,-2.84,0.173314086,42.84586184,生物制品,2025/4/21
1859,300680,隆盛科技,0.9829,2397327062,31.21482002,29.3913,224362779,52.81,40.6784,8.34429126,12.31,1.678421216,17.95340993,汽车零部件,2025/4/21
1860,300658,延江股份,0.08,1484614932,17.95672428,11.3681,27284341.52,30.72,-210.0611,3.97761356,2.02,0.38921322,18.32797154,美容护理,2025/4/21
1861,300628,亿联网络,2.0951,5621336110,29.28445448,4.7723,2647857338,31.72,-17.1991,7.079889045,30.68,1.985203053,65.44616384,通信设备,2025/4/21
1862,300617,安靠智电,1.12,1085039917,13.20911598,125.8304,183360451.1,-10.5,62.3509,17.20698729,6.54,1.039082769,34.16020765,电网设备,2025/4/21
1863,300601,康泰生物,0.18,2651715621,-23.7451518,-22.3765,201652296.4,-76.59,-180.45,8.192184868,2.11,0.540097345,81.99590874,生物制品,2025/4/21
1864,300599,雄塑科技,-0.31,1030800484,-20.21437802,7.1701,-110664994.7,-513.04,-471.6807,5.594716582,-5.8,0.195489063,9.885658611,装修建材,2025/4/21
1865,300584,海辰药业,0.3351,504360394.6,-2.601575881,16.0509,40217910.88,10.75,257.9724,8.524468696,4,0.499667849,83.15074067,化学制药,2025/4/21
1866,300580,贝斯特,0.5785,1357045308,1.027319997,-8.7367,288749689.2,9.58,-21.1562,6.181388318,9.7,0.455264551,34.70062003,汽车零部件,2025/4/21
1867,300519,新光药业,0.31,267659927.4,-1.01328103,-26.5037,50389992.99,-21.7,2.7124,5.190823935,6.06,0.333962827,33.82775002,中药,2025/4/21
1868,300515,三德科技,0.711,576581788.8,24.11803401,56.3403,143236025.8,166.55,81.2869,3.920858971,19.03,0.846620751,53.82413491,仪器仪表,2025/4/21
1869,300504,天邑股份,-0.1,1767313842,-30.81372738,-19.8994,-26425411.15,-126.24,-1373.9018,8.022040611,-1.17,0.183875318,12.57752657,通信设备,2025/4/21
1870,300490,华自科技,-1.01,1909235670,-19.39412622,87.2568,-393106390.2,-118.61,-140.0423,5.986475814,-15.55,-1.153776752,15.88014196,电网设备,2025/4/21
1871,300466,赛摩智能,-0.1617,551388821.3,-33.99076059,56.2686,-86617395.68,-90.33,-200.3499,1.362394487,-11.21,0.129206768,29.03454106,电网设备,2025/4/21
1872,300428,立中集团,1.12,27246366816,16.61255925,14.9323,707115683,16.77,92.4841,11.23265949,10.15,-0.702102735,9.618639149,汽车零部件,2025/4/21
1873,300394,天孚通信,2.4257,3251707627,67.73505089,2.1753,1343522233,84.07,13.91,7.183691004,36.74,2.279025651,57.21679608,通信设备,2025/4/21
1874,300391,*ST长药,-1.7925,111625132.7,-90.6789715,-61.1677,-627961728.5,-3.68,-1474.0412,-1.235501121,,-0.214948254,-6.419634753,中药,2025/4/21
1875,300360,炬华科技,1.29,2028816521,14.53571266,-9.1688,664660434.1,9.45,-38.6966,7.677715918,17.4,1.297534278,47.55237148,电网设备,2025/4/21
1876,300352,北信源,-0.0999,516735536.9,-24.31174658,-4.0164,-144784573.7,-2298.34,-635.8766,0.964466381,-9.84,-0.050085623,55.59198675,软件开发,2025/4/21
1877,300351,永贵电器,0.33,2020047787,33.04032543,24.8619,125796324.2,24.47,-9.3334,6.301755458,5.32,0.425703006,27.67455368,交运设备,2025/4/21
1878,300341,麦克奥迪,0.3121,1353650820,-0.860674101,4.6185,161462081.6,-4.34,-12.5414,3.513935907,9.22,0.430744343,42.78041571,电网设备,2025/4/21
1879,300334,津膜科技,0.04,245942425.7,22.04436662,112.7456,11047411.82,201.3,272.5701,1.911560988,1.93,-0.008905857,26.78566011,环保行业,2025/4/21
1880,300308,中际旭创,4.72,23862159738,122.6366329,0.5458,5171485968,137.93,1.7636,17.06605295,31.23,2.822580707,33.80495824,通信设备,2025/4/21
1881,300298,三诺生物,0.589,4443123571,9.469272854,20.2159,326290993.1,14.73,22.6285,5.730967372,10.3,1.118780147,54.88033637,医疗器械,2025/4/21
1882,300158,振东制药,-1.2977,2971127573,-18.06082864,-8.0123,-1328563928,-2920.55,-14559.2076,3.678062889,-29.43,-0.149029453,47.49046663,化学制药,2025/4/21
1883,300141,和顺电气,-0.11,428125850.8,26.52106539,58.9059,-26768767.03,-488.14,-1014.2271,2.553320445,-4.09,0.393664357,19.2833393,电网设备,2025/4/21
1884,300029,*ST天龙,-0.1362,161127858.6,-56.26303696,94.4657,-27303694.8,-218.14,-381.8485,-0.014743714,,-0.058676498,14.38210996,光伏设备,2025/4/21
1885,3039,顺控发展,0.4346,1838869665,26.33049735,4.8156,268369313.2,10.19,-23.7621,4.427923239,10.11,0.798197706,43.32187806,公用事业,2025/4/21
1886,2629,仁智股份,0.034,319304051.8,53.33318108,357.2158,14425232.83,141.28,239.393,0.129353391,25.06,-0.052503956,13.62927773,采掘行业,2025/4/21
1887,1382,新亚电缆,0.39,2833688937,-5.936805762,-10.5161,134879992.8,-17.94,27.0414,3.473755011,11.75,-0.123681922,9.900558476,电网设备,2025/4/21
1888,1239,永达股份,0.3295,849383753.8,3.477717865,270.9233,79080125.51,-13.31,162.4419,5.444879522,6.26,-0.118374093,18.95382275,专用设备,2025/4/21
1889,661,长春高新,6.42,13465627318,-7.554643012,-17.9101,2583058409,-43.01,-119.2509,56.37392595,11.66,7.608874291,85.72205947,生物制品,2025/4/21
1890,900942,黄山B股,0.43,1931131906,0.087589396,-10.1192,315009002.1,-25.51,-80.3499,6.385347785,6.92,0.715214846,51.77630081,旅游酒店,2025/4/19
1891,900917,海欣B股,0.125,795879965.1,-32.69913748,-4.231,150940806.5,-9.09,-66.742,3.590852812,3.77,0.064219225,56.76546776,化学制药,2025/4/19
1892,688779,五矿新能,-0.26,5539103934,-48.37277245,39.4503,-507581408.5,-307.8006025,-214.5585,3.485277865,-6.96,0.13604813,2.953595741,电池,2025/4/19
1893,688680,海优新材,-6.73,2591394412,-46.80928666,-4.5591,-558435934,-144.3144094,-180.7251,17.03158176,-29.47,4.27916135,-0.436746183,光伏设备,2025/4/19
1894,688667,菱电电控,0.31,1195771519,18.57152967,24.5277,15946233.12,-67.55,911.3259,31.26170449,0.99,4.419875282,19.36809314,汽车零部件,2025/4/19
1895,688558,国盛智科,0.97,1037421370,-6.040732653,-14.5763,127979095.4,-10.3,-22.8413,12.38378824,7.97,1.586704112,24.06859423,通用设备,2025/4/19
1896,688550,瑞联新材,1.45,1458698344,20.73690873,-8.6834,251722494.9,87.6,-26.1829,17.3142211,8.52,2.397122882,44.19534227,电子化学品,2025/4/19
1897,688539,高华科技,0.3,345770831.3,1.347985472,10.2447,55649408.55,-42.24,-28.5441,9.35477732,3.15,-0.107175573,49.08988694,电子元件,2025/4/19
1898,688522,纳睿雷达,0.35,345275576.7,62.48800933,229.6201,76612908.51,21.03,151.5177,10.31792912,3.46,0.686727669,63.8932072,计算机设备,2025/4/19
1899,688500,慧辰股份,-0.73,444039525.4,-17.6836547,82.9841,-53397196.02,68.55067075,131.0317,9.982122191,-6.95,-0.850654561,31.08393304,互联网服务,2025/4/19
1900,688401,路维光电,0.99,875548709.8,30.21356145,31.9753,190862198.7,28.27,80.6626,7.199446308,13.6,1.380782802,34.81715745,半导体,2025/4/19
1901,688399,硕世生物,-0.03,349608940.7,-13.28698112,-10.0605,-2001695.81,99.46451712,-1269.6253,57.36063744,-0.06,2.57499736,62.25662941,医疗器械,2025/4/19
1902,688371,菲沃泰,0.13,479460213,55.2123423,0.7115,45106646.73,208.5536373,52.7489,5.665288107,2.31,0.157550973,53.09304973,电子元件,2025/4/19
1903,688345,博力威,-0.97,1843992479,-17.47736882,27.2685,-96607836.54,-185.9893366,-40918.6863,10.48494401,-8.76,0.313613563,16.57135915,电池,2025/4/19
1904,688313,仕佳光子,0.1436,1074527563,42.39795238,23.1167,64933344.62,236.57,18.4373,2.612439687,5.59,0.055922013,26.32811336,通信设备,2025/4/19
1905,688306,均普智能,0.01,2661715099,27.00309586,140.6394,8197665.25,103.9773547,410.0728,1.430619322,0.46,0.110619879,19.22604307,专用设备,2025/4/19
1906,688302,海创药业,-2.01,366836.28,,,-199495736.1,32.18085001,15.347,12.04098282,-15.59,-1.889430177,8.428359376,生物制品,2025/4/19
1907,688291,金橙子,0.3,212123778.3,-3.440420565,2.9431,30495020.48,-27.78,-71.7056,9.008535699,3.3,0.209637547,56.54681811,软件开发,2025/4/19
1908,688266,泽璟制药,-0.52,532954371.3,37.91430709,3.7768,-137830775.6,50.52429539,-27.2927,4.736755408,-9.42,0.144327024,93.05917208,化学制药,2025/4/19
1909,688256,寒武纪,-1.09,1174464377,65.5605566,720.597,-452338791,46.68583331,240.0092,12.98974953,-8.18,-3.875755333,56.71135546,半导体,2025/4/19
1910,688213,思特威,0.98,5968147934,108.870528,0.5676,392738925.3,2662.76,-3.1883,10.47967055,9.89,0.936699091,21.08747187,半导体,2025/4/19
1911,688199,久日新材,-0.33,1488443415,20.52314152,2.3724,-53760758.04,44.07941759,-163.4255,15.85824801,-2.08,0.459826727,13.75010904,化学制品,2025/4/19
1912,688196,卓越新能,1.24,3563325220,26.73106677,-43.4639,149018836.4,89.57,742.9944,23.27273116,5.45,0.990407953,7.10510449,化学制品,2025/4/19
1913,688176,亚虹医药,-0.68,201562432.6,1365.552272,7.1035,-384063418.6,4.088354218,-30.3663,3.455097081,-17.67,-0.745527811,75.54023328,生物制品,2025/4/19
1914,688158,优刻得,-0.53,1502972000,-0.812185446,12.3205,-241042040.6,29.66782244,-33.3015,5.285719451,-9.58,0.269473129,18.85989631,互联网服务,2025/4/19
1915,688130,晶华微,-0.11,134845663.8,6.340563207,4.188,-10270082.81,49.53515851,19.7628,13.60858968,-0.81,-0.107160107,59.12330225,半导体,2025/4/19
1916,688109,品茗科技,0.4,447415070.9,2.687461095,85.0985,31479323.43,153.27,285.853,9.948892404,3.91,1.085379329,74.26358055,软件开发,2025/4/19
1917,688035,德邦科技,0.69,1166752095,25.19133101,19.2094,97429117.04,-5.36,38.3299,16.12792564,4.3,2.664359099,27.54889824,电子元件,2025/4/19
1918,605376,博迁新材,0.33,945310495.9,37.2187931,-24.3296,87475904.7,370.73,-92.1417,5.867294156,5.51,1.128031826,20.90516117,小金属,2025/4/19
1919,605305,中际联合,1.48,1298708904,17.58078251,0.2193,314804875.8,52.2,-21.8128,12.1784367,12.88,1.316791251,45.49102872,风电设备,2025/4/19
1920,605208,永茂泰,0.11,4099543471,15.92508675,28.8504,37509624.41,21.35,230.0314,6.366149682,1.79,-0.640608084,5.607109322,汽车零部件,2025/4/19
1921,605168,三人行,0.66,4208396010,-20.34898004,-4.1522,123304882.5,-76.65,-213.2059,12.74694791,4.4,0.579467364,18.23513273,文化传媒,2025/4/19
1922,605133,嵘泰股份,0.89,2351918174,16.42208496,-1.1545,163399545.6,11.93,-7.6141,14.21042453,6.18,2.05875159,23.9573766,汽车零部件,2025/4/19
1923,605011,杭州热电,0.53,3540810343,7.636913619,2.7621,211970131.4,0.3,-17.967,5.826196136,9.41,0.834765661,10.53309996,公用事业,2025/4/19
1924,603988,中电电机,-0.04,666289327.2,-12.02732499,33.8455,-10326943.9,-123.9,-70.5908,2.727017188,-1.59,0.120331364,23.93922807,电机,2025/4/19
1925,603987,康德莱,0.49,2261431784,-7.794419307,-4.4334,215328192.7,-6.75,-16.0713,5.758788107,8.77,0.663240296,32.53015014,医疗器械,2025/4/19
1926,603937,丽岛新材,-0.16,1579120395,12.21423247,10.1342,-34226497.32,-150.7535222,-130.6791,7.455205996,-2.12,-0.937519867,6.48362238,有色金属,2025/4/19
1927,603918,金桥信息,-0.17,699201688.9,-24.98009403,92.8271,-60834976.87,-337.45,161.3485,2.911342198,-5.5,0.233073931,26.73461074,互联网服务,2025/4/19
1928,603799,华友钴业,2.5,60945563720,-8.081684315,0.1263,4154825194,23.99,-15.9438,20.95261946,11.69,7.346219036,17.22830359,能源金属,2025/4/19
1929,603729,龙韵股份,0.09,338174158.5,2.501936168,-51.4088,8333685.58,115.8978517,-46.9348,3.980532784,2.27,-0.15530824,22.01229844,文化传媒,2025/4/19
1930,603669,灵康药业,-0.18,379780224.2,92.94701022,66.1031,-130763688.9,13.68,-1192.4143,0.983410047,-15.32,-0.153746524,46.88053953,化学制药,2025/4/19
1931,603657,春光科技,0.1,2122443328,16.61877303,7.7497,14314553.06,-42.73,1268.8481,6.88528363,1.51,0.613638245,10.58651601,家电行业,2025/4/19
1932,603610,麒盛科技,0.44,2958084591,-4.663891069,-3.6156,156040213.1,-24.13,-92.5713,8.562015255,5.01,0.7273651,34.8534672,装修建材,2025/4/19
1933,603608,*ST天创,-0.24,1098642403,-13.73739792,37.5171,-90814140,-201.1350194,-181.6143,2.456756117,-8.06,0.112479177,62.2381432,纺织服装,2025/4/19
1934,603595,东尼电子,0.05,1980752710,7.861161672,-9.6502,11517925.42,101.9,126.0063,6.728328149,0.74,3.817949596,22.15724406,消费电子,2025/4/19
1935,603568,伟明环保,1.6,7171095317,19.03060827,-41.7598,2703879858,31.99,-13.8059,7.740700456,22.24,1.42573029,51.75718621,环保行业,2025/4/19
1936,603533,掌阅科技,0.11,2583300231,-7.021726545,15.2535,49291684.29,41.46,691.7869,5.887674677,1.94,-0.17092177,73.38230926,文化传媒,2025/4/19
1937,603506,南都物业,0.12,1805475531,-2.453477964,4.2642,21905280.58,-88.21,-196.5517,5.816404621,1.94,0.95067947,15.03648872,房地产服务,2025/4/19
1938,603344,星德胜,1.09,2454477360,19.48065061,1.1301,198501299.8,1.6,40.1081,10.39574431,11.43,0.876582626,16.231769,电机,2025/4/19
1939,603326,我乐家居,0.38,1432467926,-16.29450789,6.5571,121466067,-22.5,16.5129,3.765726573,10.34,1.40928294,46.31959259,装修建材,2025/4/19
1940,603053,成都燃气,0.55,5273730168,1.950713447,35.5287,488752288.1,-7.1,-52.8094,5.258295384,10.76,0.738410029,17.39622173,燃气,2025/4/19
1941,603042,华脉科技,0.0907,905599948.1,-3.697971832,52.8607,14569499.4,117.3030038,652.7464,5.599418259,1.63,0.223763978,18.23038241,通信设备,2025/4/19
1942,603035,常熟汽饰,1.12,5667097520,23.23374233,41.6709,425464059.3,-22.08,-69.015,13.63182687,8.27,0.691009811,15.32661056,汽车零部件,2025/4/19
1943,603005,晶方科技,0.39,1129957381,23.7239835,1.9402,252758312.8,68.4,-8.1979,6.555909453,6.05,0.545070121,43.27730151,半导体,2025/4/19
1944,601798,蓝科高新,-0.25,675386493.8,-39.44836869,11.8982,-88400574.69,36.68391929,-514.9267,3.489111471,-6.97,0.41978491,13.3321278,专用设备,2025/4/19
1945,601777,千里科技,0.01,7035194826,3.942655785,21.5392,40017239.66,65.28,-99.4922,2.324949519,0.38,0.116168934,8.992925155,汽车整车,2025/4/19
1946,601702,华峰铝业,1.22,10878191953,17.08381167,16.6128,1217907423,35.44,13.3038,5.541061902,24.2,0.746105241,16.16418313,有色金属,2025/4/19
1947,601311,骆驼股份,0.52,15592199476,10.74907991,11.9089,613972161.7,7.26,-27.1853,8.14489958,6.51,0.527702779,15.15763897,电池,2025/4/19
1948,600984,建设机械,-0.7863,2726566245,-15.52607626,12.1273,-988440198.3,-32.71394071,-74.4513,3.402605081,-20.7286,0.319920171,-2.486803672,工程机械,2025/4/19
1949,600977,中国电影,0.075,4574654200,-14.28215999,74.4959,140456825.8,-46.42,-764.279,5.898313348,1.26,0.391854142,19.9647693,文化传媒,2025/4/19
1950,600919,江苏银行,1.65,80815212000,8.778405758,-10.4745,31843213000,10.76,-62.0338,12.73014737,13.59,2.007791972,,银行,2025/4/19
1951,600865,百大集团,0.35,194427717.4,-10.37980361,38.0064,132756095,878.21,-98.4586,6.222504998,5.76,0.150794832,90.62947154,商业百货,2025/4/19
1952,600854,春兰股份,0.2567,91979899.86,-46.8292472,-45.941,133335164,-9.97,-105.3953,4.646718888,5.6198,0.120405196,38.84995169,家电行业,2025/4/19
1953,600851,海欣股份,0.125,795879965.1,-32.69913748,-4.231,150940806.5,-9.09,-66.742,3.590852812,3.77,0.064219225,56.76546776,化学制药,2025/4/19
1954,600796,钱江生化,0.18,1768342007,-13.07527814,6.8143,160003849.3,-24.06,-33.1729,3.78055734,4.99,0.430593714,22.99457724,环保行业,2025/4/19
1955,600787,中储股份,0.19,63143954273,-6.128089906,-5.9197,402997631.9,-48.76,155.2694,6.313159581,2.9548,0.328781221,2.94014855,物流行业,2025/4/19
1956,600770,综艺股份,0.0232,347901860.4,8.152815433,-3.8107,30215988.66,117.3915556,-145.8526,2.505651356,0.93,0.057648242,34.97974858,综合行业,2025/4/19
1957,600729,重庆百货,3,17138851234,-9.752284279,2.7594,1314640206,0.46,85.2099,16.96239737,18.62,4.592064583,26.515534,商业百货,2025/4/19
1958,600691,阳煤化工,-0.2865,10894909982,-20.01267831,8.0583,-680723131.8,50.15,-191.7516,1.672504839,-15.809,-0.046518069,4.844242096,化肥行业,2025/4/19
1959,600666,奥瑞德,-0.0623,365966196.3,11.60618987,-18.066,-171418216.2,74.61515584,-546.8967,0.303579256,-17.86,-0.025892727,13.60433332,光学光电子,2025/4/19
1960,600654,中安科,0.0071,3050607756,6.734686668,38.6413,20029335.27,-77.76,164.8533,0.576309551,1.24,0.032783056,15.68587559,软件开发,2025/4/19
1961,600637,东方明珠,0.1989,7697919105,-3.454395891,33.3923,668712124.8,11.11,-116.9416,8.902839285,2.247,0.298800951,28.05909458,文化传媒,2025/4/19
1962,600586,金晶科技,0.04,6452115292,-19.04200553,-8.027,60476229.95,-86.9,-1166.6553,4.076851028,1.03,0.43726949,13.74157463,玻璃玻纤,2025/4/19
1963,600571,信雅达,0.15,1967165994,-7.583135795,37.4939,72172715.62,-43.28,48.1005,2.571458835,6.06,0.002727792,26.12757776,互联网服务,2025/4/19
1964,600568,ST中珠,-0.31,521385825.9,-18.35011215,4.0531,-620220648.4,-80.33,-1846.3644,0.877767117,-29.87,0.016372173,12.76412058,综合行业,2025/4/19
1965,600562,国睿科技,0.51,3400434997,3.606336324,231.7517,629763523,5.1,1053.6333,4.838517149,10.92,-0.245452585,36.06800862,通信设备,2025/4/19
1966,600561,江西长运,0.04,1564531239,1.423301349,20.8885,11031790.68,119.0252164,605.0064,3.212156821,1.2,1.177750132,-5.667090756,铁路公路,2025/4/19
1967,600518,康美药业,0.0006,5189137200,6.465326486,-5.9777,8573662.73,-91.64,133.1149,0.517475003,0.1215,-0.030845129,14.78066416,中药,2025/4/19
1968,600512,腾达建设,0.02,3717909393,-8.521387686,111.5887,25999771.37,-44.77,-375.0323,3.899078932,0.42,-0.057007809,11.53894832,工程建设,2025/4/19
1969,600468,百利电气,-0.1006,1962072062,-3.59537039,6.5982,-109444559.7,-192.13,-655.5447,1.765182442,-5.52,0.174915416,23.79317313,电网设备,2025/4/19
1970,600460,士兰微,0.13,11220869039,20.14372749,5.8203,219867848.5,714.4003712,254.984,7.340299167,1.81,0.265936671,19.09088219,半导体,2025/4/19
1971,600446,金证股份,-0.2141,4693117963,-24.55949487,7.4297,-202418440.2,-154.81,-151.2007,3.855027748,-5.36,0.814089631,23.24543182,互联网服务,2025/4/19
1972,600397,安源煤业,-0.2754,5404331257,-21.34352888,31.4779,-272661689.1,-139.6018055,-6.9902,0.239288221,-73.06,0.347126373,3.502295117,煤炭行业,2025/4/19
1973,600373,中文传媒,0.53,9304036682,-14.56235791,59.7914,744387159.9,-66.32,-85.7344,12.74071344,3.9,0.286140682,39.59281265,文化传媒,2025/4/19
1974,600313,农发种业,0.04,5563002958,-17.71646289,141.9312,46887176.87,-63.08,-6314.3725,1.764854992,2.48,-0.070766141,7.632561351,农牧饲渔,2025/4/19
1975,600308,华泰股份,0.02,13046088493,-1.859185063,10.6156,36161932.1,-84.81,-728.3147,6.026300779,0.39,0.240471122,6.078624163,造纸印刷,2025/4/19
1976,600302,标准股份,-0.4433,446351660.8,-11.94922325,-6.9809,-153370161,21.78051174,-419.0128,1.88676491,-21.18,0.004538988,18.09122426,专用设备,2025/4/19
1977,600300,维维股份,0.25,3656397063,-9.397577821,2.3638,411142986.1,96.26,73.357,2.156112141,12.43,0.178356147,27.00789974,食品饮料,2025/4/19
1978,600266,城建发展,-0.5524,25442187511,24.94301449,161.0455,-951044344.8,-270.17,-319.0743,9.126844754,-5.84,2.68571695,15.83141505,房地产开发,2025/4/19
1979,600230,沧州大化,0.07,5071071099,4.190177857,8.8777,27738543.18,-85.43,182.2459,9.624673547,0.7,0.989885136,6.473059614,化学制品,2025/4/19
1980,600162,香江控股,0.0189,3760261774,13.96070153,-59.3635,61796925.85,-11.07,-124.5855,1.804909883,1.02,0.088732486,29.16731169,房地产开发,2025/4/19
1981,600159,大龙地产,-0.24,752102562.3,6.038668201,-4.0791,-199440273.3,39.70835541,-5172.5129,2.080955952,-10.92,8.06E-05,9.170639697,房地产开发,2025/4/19
1982,600148,长春一东,-0.0164,690296472.8,-0.846467952,24.4758,-2321199.95,-451.27,130.003,3.272545391,-0.5,0.441185398,15.5355637,汽车零部件,2025/4/19
1983,600111,北方稀土,0.2778,32966314898,-1.584256324,33.1015,1004276922,-57.64,66.4087,6.205068669,4.57,0.2836954,10.24564224,小金属,2025/4/19
1984,600088,中视传媒,0.11,1137504728,2.027143304,333.9171,43846433.73,-81.52,-151.7473,3.236014785,3.47,0.233664198,13.19474512,文化传媒,2025/4/19
1985,600054,黄山旅游,0.43,1931131906,0.087589396,-10.1192,315009002.1,-25.51,-80.3499,6.385347785,6.92,0.715214846,51.77630081,旅游酒店,2025/4/19
1986,600033,福建高速,0.2845,3025880245,-0.776251653,-4.2758,780773084.1,-13.46,-104.7565,4.245686359,6.87,0.759935871,56.55102986,铁路公路,2025/4/19
1987,600010,包钢股份,0.0058,68089440630,-3.508728597,24.3412,264629176,-48.64,225.0628,1.143340302,0.51,0.052357486,7.876958517,钢铁行业,2025/4/19
